USER_GENDER,MARITAL,PRICE,NO_ITEMS,PUR_VALUE,USER_INCOME,PURCHASE
1,U,9000,0,0,25042,0
0,U,9000,1,3342,10629,1
0,U,25000,1,9486,6445,0
1,U,12000,0,0,1595,0
0,M,31000,1,5909,0,0
1,U,13000,0,0,4471,0
0,U,12000,1,12570,19791,1
0,M,14000,0,0,13090,0
1,M,15000,0,0,23501,0
1,M,23000,0,0,15002,0
0,U,15000,1,13117,991,0
1,U,18000,1,4282,120,0
0,U,18000,1,7745,207,0
0,U,25000,1,10945,1842,0
0,U,24000,1,3043,1815,0
0,U,31000,0,0,14822,0
0,U,9000,1,13704,0,0
1,U,24000,1,6677,20663,0
1,U,9000,1,7044,1067,0
0,U,16000,1,5682,94,0
1,U,23000,1,2982,48635,0
0,U,18000,0,0,5721,1
1,U,19000,1,18188,749,0
0,U,16000,1,17432,10293,0
1,U,19000,2,8660,1049,1
1,U,11000,1,8910,25349,0
0,M,12000,1,4179,0,0
0,U,30000,0,0,18420,0
1,U,18000,0,0,821,0
1,U,18000,0,0,23766,0
1,M,25000,1,10120,36001,1
1,M,16000,1,18082,4690,0
0,U,18000,0,0,1782,0
1,M,14000,1,9764,25984,0
1,U,15000,1,11045,23543,0
1,U,30000,0,0,23376,1
0,U,16000,0,0,841,1
1,M,14000,2,10887,25596,1
0,U,12000,0,0,0,0
0,M,19000,1,12767,0,0
0,M,31000,0,0,0,0
1,U,25000,1,16479,12707,0
1,U,32000,1,19820,1236,0
0,U,25000,2,14423,8728,1
0,M,12000,0,0,0,1
0,U,11000,1,8278,7401,1
1,U,30000,0,0,36829,0
0,U,10000,2,5062,1241,1
0,U,11000,2,15591,8288,1
0,U,15000,1,19412,10470,0
1,U,30000,1,9820,21431,1
1,M,30000,1,12442,1400,0
1,U,15000,2,8547,2667,1
0,U,14000,1,3237,0,0
0,U,19000,0,0,9663,1
0,U,10000,0,0,9653,0
1,M,10000,0,0,12463,0
0,U,9000,1,18192,8329,1
0,U,14000,1,11490,6601,0
1,M,11000,0,0,13870,1
0,M,19000,1,17988,7973,0
0,U,19000,1,8885,389,0
0,U,20000,0,0,1271,0
0,M,14000,2,21861,0,1
1,U,24000,1,14128,1328,0
1,M,15000,0,0,27609,0
1,M,23000,0,0,45834,0
0,U,16000,0,0,1177,1
1,M,32000,0,0,3265,0
0,M,9000,1,9365,0,1
1,U,16000,0,0,1492,1
1,U,23000,0,0,1297,0
0,U,11000,0,0,7641,0
0,U,25000,0,0,0,1
1,U,20000,1,17283,30170,1
1,M,23000,0,0,36146,1
0,U,30000,0,0,0,0
1,U,14000,0,0,4578,1
1,U,20000,1,4675,22485,0
1,U,14000,1,4311,4725,0
0,M,24000,0,0,0,0
0,U,31000,1,13669,119,0
1,U,24000,0,0,664,0
1,U,16000,1,2023,29802,1
1,U,15000,1,8681,3819,1
1,M,15000,1,9274,2089,0
1,U,13000,0,0,567,1
0,M,25000,1,10372,0,0
1,U,12000,1,15321,21540,0
1,U,23000,0,0,13346,0
0,M,32000,0,0,0,0
1,U,16000,1,12416,503,1
1,M,31000,0,0,44660,1
0,U,15000,1,14070,6379,0
1,U,18000,1,7609,30230,0
0,U,10000,0,0,1864,0
0,U,24000,2,17028,0,1
1,U,15000,1,11948,30299,0
1,U,31000,0,0,1071,0
0,U,15000,0,0,0,1
0,U,14000,0,0,1326,0
1,U,15000,0,0,46057,0
0,U,11000,0,0,1667,0
1,M,12000,0,0,45767,0
0,U,18000,0,0,17527,0
0,U,10000,2,26723,5176,1
0,U,14000,1,18163,0,1
0,U,14000,0,0,19281,1
1,U,10000,1,9051,4237,0
0,U,15000,0,0,8051,1
1,U,16000,0,0,424,1
0,U,15000,1,18792,5452,0
1,U,12000,1,5598,46001,1
0,M,31000,1,5385,0,1
0,U,12000,0,0,267,0
0,U,28000,0,0,0,0
1,U,14000,0,0,182,0
1,M,20000,0,0,22706,1
1,U,15000,1,10028,47247,0
1,U,20000,1,4277,834,0
0,M,10000,1,17988,0,1
1,U,32000,2,17202,17037,1
1,U,20000,0,0,11200,0
1,U,9000,1,4936,26164,0
0,M,32000,0,0,0,0
0,U,19000,0,0,5462,0
0,U,20000,0,0,18867,1
0,M,10000,0,0,0,0
0,U,18000,1,6765,12869,0
1,M,15000,0,0,38984,0
1,U,24000,1,9107,31829,1
1,U,28000,2,25403,303,1
0,M,28000,0,0,10792,0
1,U,20000,0,0,38513,0
0,U,19000,1,3406,7186,0
0,M,14000,0,0,0,0
1,U,31000,1,14845,13878,0
1,M,16000,0,0,1260,0
0,U,31000,0,0,6171,0
1,U,20000,0,0,14109,0
1,U,11000,1,4399,13139,1
0,U,13000,1,10920,1050,0
1,U,18000,2,13894,627,1
0,U,23000,0,0,8721,0
0,U,15000,0,0,9186,0
0,U,28000,1,5864,8126,0
0,U,16000,1,14405,19419,1
0,U,14000,1,16835,14034,1
0,U,15000,0,0,6187,0
0,M,16000,1,5369,0,0
1,U,25000,0,0,3362,0
1,U,19000,0,0,149,1
1,U,15000,1,17523,480,0
0,U,12000,1,3557,18656,1
0,U,15000,0,0,6282,0
0,M,11000,1,10199,0,0
1,U,16000,1,16391,11397,0
0,M,20000,0,0,19317,0
0,U,13000,1,11054,1425,1
1,U,16000,2,10908,27188,1
0,M,31000,0,0,6442,1
0,U,20000,1,10422,15594,0
0,U,30000,1,17051,1774,1
0,M,19000,0,0,0,0
0,U,16000,0,0,0,0
0,U,18000,1,18254,8437,0
0,U,10000,2,18521,5553,1
0,M,9000,1,12458,0,1
0,M,11000,1,19795,0,1
0,M,20000,1,3886,0,0
1,U,10000,1,17312,360,0
0,U,23000,0,0,8621,1
1,U,23000,1,13376,31716,0
0,U,12000,0,0,7811,1
0,U,15000,0,0,0,1
0,U,28000,0,0,585,0
0,U,30000,1,16448,0,0
1,M,20000,0,0,38651,1
1,U,20000,0,0,15198,1
0,U,23000,2,19959,147,1
1,U,13000,1,12275,35680,1
1,U,30000,0,0,47735,1
0,U,13000,0,0,19981,0
0,U,15000,0,0,1026,1
0,U,16000,0,0,0,1
1,U,23000,0,0,22492,0
0,M,10000,1,3091,0,1
1,U,25000,0,0,14167,0
0,U,14000,2,19953,8631,1
0,M,16000,2,21601,0,1
1,U,14000,1,14876,3228,0
0,U,16000,0,0,13914,0
1,U,15000,0,0,48272,0
0,U,24000,1,8426,620,0
1,U,25000,0,0,40765,0
0,U,14000,2,22135,6263,1
0,U,16000,1,13313,749,0
1,M,14000,1,13714,39049,0
1,U,16000,0,0,3245,0
1,M,23000,1,11944,38535,0
0,U,16000,1,6039,5595,0
0,U,16000,0,0,1548,0
0,U,14000,2,11961,16027,1
0,U,20000,1,17637,6263,0
1,U,15000,1,10558,41707,0
1,U,24000,1,4938,32734,0
1,U,16000,1,16403,468,1
0,U,20000,0,0,15686,0
1,U,10000,1,8452,2561,0
1,U,18000,1,9503,14784,1
1,U,31000,0,0,38923,0
0,M,23000,1,17811,18368,1
0,M,20000,1,12477,0,0
1,U,14000,1,6786,39661,0
0,U,31000,0,0,8662,1
0,U,11000,0,0,1355,0
0,U,16000,0,0,618,1
0,U,9000,2,22446,798,1
1,M,19000,1,8895,36893,0
0,U,15000,0,0,0,0
0,M,10000,0,0,10930,0
0,U,25000,0,0,13760,0
0,U,13000,1,19009,1344,0
0,U,20000,1,7512,1173,1
0,U,16000,1,8121,0,0
1,M,14000,1,1729,4489,0
0,M,10000,0,0,0,0
1,U,16000,1,6831,29568,0
0,U,14000,0,0,6637,1
0,U,14000,1,4371,1457,1
0,M,20000,1,2593,0,0
0,M,15000,0,0,0,0
1,U,13000,0,0,1033,0
0,U,13000,0,0,6836,0
1,U,16000,1,16674,2491,0
1,U,10000,1,7529,1068,0
1,U,20000,0,0,15680,0
1,M,19000,2,11304,13186,1
0,U,18000,1,2465,5767,1
0,U,11000,2,26845,0,1
0,U,14000,1,11381,5713,1
0,U,32000,1,9430,591,0
0,U,16000,1,8158,1774,0
1,U,25000,1,18093,10672,0
0,U,16000,0,0,1516,0
0,U,14000,0,0,6861,1
0,M,30000,1,2145,13248,1
0,M,20000,0,0,0,0
1,M,16000,0,0,25705,1
0,U,32000,0,0,0,0
0,U,16000,1,17430,7116,0
1,U,15000,1,14868,36712,1
0,M,19000,2,19473,17631,1
1,U,30000,1,17713,582,0
0,M,13000,0,0,0,0
1,U,14000,1,9247,27686,0
1,U,25000,0,0,9,0
1,M,18000,1,8931,18756,0
0,U,30000,0,0,5040,0
0,U,24000,0,0,9055,0
0,U,23000,0,0,5771,0
1,U,19000,1,17794,46150,0
1,M,25000,0,0,38012,0
1,U,32000,0,0,38164,1
1,U,24000,0,0,28554,1
1,U,10000,1,10368,819,0
0,U,20000,1,10914,0,1
0,U,20000,0,0,5526,0
0,U,16000,0,0,0,0
0,M,15000,0,0,0,0
0,M,10000,2,15653,16062,1
1,U,28000,0,0,17077,0
0,U,18000,1,17576,16363,0
0,U,10000,1,15869,0,1
1,M,14000,0,0,36741,0
0,U,16000,0,0,7307,1
1,U,10000,0,0,48767,1
0,M,16000,0,0,15544,1
0,U,11000,1,11856,1252,1
0,U,12000,1,16165,19185,1
1,U,10000,1,18002,19685,0
1,U,10000,2,12757,37712,1
1,U,20000,1,15549,35771,0
1,M,30000,0,0,25886,0
0,M,20000,1,4411,0,0
1,U,10000,0,0,12232,1
0,U,20000,1,8620,0,0
0,M,13000,0,0,0,0
1,M,10000,1,8721,32415,0
0,U,12000,1,8173,0,0
0,M,23000,0,0,0,1
0,U,20000,1,8484,8325,0
0,U,18000,1,2346,0,0
1,U,31000,2,7918,367,1
0,U,19000,1,4793,0,0
0,U,11000,0,0,7535,0
1,U,11000,0,0,24251,0
0,U,9000,1,4105,5143,0
1,M,13000,0,0,27533,0
1,M,28000,2,20509,38648,1
1,M,14000,1,15663,19199,0
1,U,14000,0,0,44639,1
0,U,23000,0,0,5266,0
0,U,25000,1,18766,1860,0
0,U,30000,0,0,0,1
1,U,10000,1,12186,42285,0
1,M,24000,0,0,2598,0
1,U,18000,1,6136,39601,0
1,U,15000,1,1018,2464,0
0,U,10000,1,3646,0,1
0,U,25000,0,0,1735,0
0,U,12000,1,17478,7869,0
0,U,15000,2,20648,1916,1
1,U,14000,0,0,24845,0
1,M,11000,0,0,2631,0
0,M,30000,2,20530,0,1
0,M,20000,1,15287,0,1
1,U,31000,0,0,34134,0
0,U,30000,2,23435,0,1
1,M,30000,0,0,22948,1
1,M,15000,1,16417,1928,0
0,U,23000,2,5144,6883,1
1,M,11000,1,3285,3637,1
1,U,16000,2,5061,32445,1
1,U,20000,2,8099,48017,1
0,U,15000,1,3092,8850,0
1,U,16000,1,9366,598,1
1,U,14000,1,5822,31723,1
0,U,10000,0,0,5700,0
0,M,30000,0,0,0,0
1,U,16000,0,0,69,1
1,U,20000,0,0,170,1
0,U,20000,0,0,1097,0
1,U,10000,0,0,424,0
0,U,23000,1,19625,1234,0
1,M,32000,1,3951,39882,0
1,U,19000,2,26187,3649,1
0,U,13000,1,15350,8863,0
1,U,31000,1,18336,414,0
0,U,19000,1,5602,1797,1
0,U,19000,1,12253,0,0
0,U,9000,0,0,0,0
0,U,11000,0,0,1844,0
1,U,10000,0,0,14719,0
1,U,10000,1,14080,21123,0
1,U,12000,0,0,34993,1
1,U,13000,0,0,29771,0
0,U,31000,0,0,8722,0
1,U,11000,0,0,1805,0
1,U,11000,0,0,3864,0
0,M,14000,0,0,6941,0
1,U,14000,0,0,48597,0
1,U,10000,2,21643,38761,1
0,M,9000,1,16459,0,0
0,U,13000,0,0,0,1
1,U,24000,1,14390,40265,0
1,U,13000,0,0,49512,0
0,M,20000,0,0,0,1
0,M,24000,0,0,12910,0
0,U,23000,1,14379,0,0
0,U,14000,1,7761,1242,0
0,U,16000,1,16550,1162,0
1,U,15000,0,0,562,1
0,U,25000,1,14643,7273,1
0,U,19000,0,0,7730,0
0,U,16000,1,11647,0,1
0,U,10000,1,14144,122,0
1,U,20000,0,0,13829,0
0,U,28000,0,0,5923,0
0,U,15000,1,14983,314,0
0,M,25000,0,0,0,0
0,M,30000,0,0,6410,1
0,M,20000,1,2582,0,0
1,U,12000,1,9069,21086,1
0,M,24000,1,8943,17197,0
0,M,9000,0,0,7652,1
0,U,28000,1,10964,6206,0
1,U,10000,1,5915,31555,0
1,U,12000,0,0,1250,1
0,U,12000,2,8783,8496,1
0,M,16000,0,0,11716,0
1,U,25000,1,5753,44248,0
0,U,16000,1,14167,5498,0
0,M,23000,1,9381,10922,0
1,U,15000,0,0,34950,0
0,U,25000,1,2647,0,1
0,U,11000,1,10632,0,0
1,U,14000,0,0,36118,0
0,U,14000,1,9396,8879,0
1,U,31000,1,13834,19991,0
0,M,11000,0,0,15355,1
1,U,30000,0,0,414,1
1,U,25000,1,19087,23972,0
0,U,20000,1,8272,1312,0
1,M,15000,1,4626,1350,0
1,M,11000,2,28357,39327,1
1,U,16000,0,0,34768,0
0,U,25000,1,18387,12702,0
0,U,12000,1,3428,0,0
1,U,11000,1,8410,2024,0
0,U,10000,1,2036,7962,0
0,U,19000,1,1489,8104,0
0,M,30000,2,26200,0,1
0,U,20000,1,2715,18165,0
0,U,19000,0,0,822,1
0,U,25000,1,18254,13255,0
1,U,24000,1,8445,4834,0
1,U,15000,1,11639,35588,0
1,U,25000,2,5137,12126,1
1,U,23000,2,21500,23465,1
1,M,20000,1,9682,36807,0
1,M,32000,2,11767,18155,1
1,U,9000,0,0,17127,0
0,U,13000,1,12718,1683,1
1,U,11000,0,0,3733,0
0,U,30000,0,0,8795,0
1,U,9000,2,25353,1292,1
0,U,10000,1,6830,0,0
0,U,11000,0,0,0,0
1,M,10000,1,16294,365,0
0,U,15000,1,7834,0,0
0,M,28000,0,0,0,0
0,M,32000,0,0,19803,0
0,U,15000,2,10954,10507,1
0,M,11000,0,0,0,0
0,M,16000,0,0,0,0
1,U,28000,2,28346,656,1
0,M,9000,1,10973,10104,1
1,U,25000,1,7138,2671,1
1,M,14000,0,0,24802,0
1,U,9000,0,0,29658,0
1,U,12000,0,0,38769,0
0,M,9000,0,0,16662,1
1,U,31000,0,0,4,1
0,U,23000,1,18960,0,0
0,M,20000,0,0,0,0
0,U,20000,0,0,5834,0
0,U,20000,0,0,7617,0
0,U,9000,0,0,0,1
0,U,20000,0,0,5551,0
1,M,10000,1,2086,16785,0
0,M,9000,0,0,0,1
1,U,16000,0,0,1386,0
0,U,10000,0,0,0,1
1,U,23000,1,12750,32925,0
0,M,10000,0,0,11813,0
1,U,10000,1,7077,2534,0
1,U,25000,0,0,386,0
1,U,15000,0,0,28637,1
0,U,15000,0,0,0,1
1,M,23000,1,1520,30292,0
0,U,9000,0,0,7980,0
0,M,19000,2,11660,0,1
0,M,24000,1,11438,0,0
1,M,11000,2,24390,39260,1
0,U,20000,1,3266,9411,1
1,M,25000,0,0,4796,1
0,U,16000,0,0,0,1
0,U,32000,1,11294,0,1
1,U,16000,0,0,4228,0
0,U,20000,1,1628,0,0
1,M,25000,0,0,26631,0
0,U,23000,1,7784,1678,0
1,U,18000,0,0,1460,0
0,U,30000,0,0,6792,0
0,U,13000,0,0,1494,1
0,U,16000,1,10863,14629,0
0,U,28000,0,0,14829,0
1,U,23000,1,19407,775,0
0,M,30000,1,13592,18788,0
1,U,16000,1,3664,25551,1
1,U,9000,1,2031,39317,1
1,U,18000,1,14606,16358,1
0,U,10000,1,15689,788,0
1,M,13000,0,0,16483,0
1,U,16000,2,18627,913,1
1,U,15000,0,0,34529,0
0,U,32000,1,12011,273,0
0,M,23000,0,0,0,0
0,U,16000,1,14965,0,0
0,U,14000,2,14218,5674,1
1,U,13000,0,0,2725,0
1,U,19000,0,0,38303,0
1,M,11000,0,0,26327,0
1,U,12000,0,0,19536,0
1,M,14000,1,4394,19083,0
1,M,13000,0,0,35295,0
1,M,18000,1,13939,12651,0
0,M,32000,1,2400,0,0
0,U,18000,1,8573,14561,0
1,U,10000,0,0,20105,1
0,U,14000,0,0,261,0
0,U,15000,1,17726,8973,1
1,U,13000,1,5293,18881,0
1,U,10000,1,11374,30285,1
0,U,20000,1,1673,5644,0
1,U,20000,1,6242,35068,0
0,M,18000,0,0,6739,0
1,U,30000,0,0,39299,0
1,M,10000,0,0,2990,0
1,M,10000,0,0,35283,0
0,U,14000,0,0,1973,0
0,M,9000,1,1338,0,0
1,U,13000,1,18635,41572,0
1,U,9000,0,0,42235,1
0,M,14000,0,0,0,1
1,M,20000,1,9689,19759,0
1,U,15000,1,1497,945,0
0,U,32000,1,13538,736,0
1,M,16000,2,23894,31393,1
0,M,16000,1,14959,6563,0
0,U,19000,1,17476,6723,0
0,U,28000,0,0,0,0
1,U,15000,0,0,31832,0
1,M,28000,0,0,1384,0
0,U,19000,0,0,19043,0
0,M,19000,1,8881,0,0
1,U,28000,1,2138,37271,0
1,U,19000,1,4149,38092,0
0,M,23000,0,0,19922,0
1,U,24000,0,0,2393,0
1,M,10000,1,2811,21858,0
0,U,9000,0,0,0,0
0,U,20000,2,6758,12579,1
0,M,11000,1,18261,16581,1
1,U,14000,1,14324,20440,0
0,U,10000,0,0,0,0
0,U,18000,2,19568,5029,1
1,U,11000,1,19185,22451,0
1,U,20000,0,0,70,1
0,U,10000,2,18463,7934,1
1,M,10000,0,0,1122,0
0,M,16000,1,11060,14580,0
1,U,20000,1,9070,14929,0
1,M,12000,1,3421,356,0
0,U,13000,1,5551,1284,0
0,U,16000,0,0,839,0
0,M,9000,2,19637,0,1
1,U,23000,0,0,406,0
0,U,11000,1,17527,0,0
0,U,11000,0,0,218,0
0,U,25000,0,0,0,1
1,U,20000,0,0,36103,0
0,M,20000,0,0,0,0
1,U,9000,0,0,672,0
0,U,14000,1,17066,7204,1
1,U,25000,0,0,324,0
0,U,23000,0,0,440,1
0,U,11000,0,0,1835,0
1,M,16000,1,7625,15013,0
1,U,9000,1,17182,3560,0
1,U,14000,0,0,4757,1
1,U,30000,0,0,14719,0
0,M,15000,2,6536,17622,1
1,U,14000,0,0,31274,0
1,U,15000,1,15842,39027,1
1,U,24000,0,0,21773,1
1,U,32000,1,9136,316,0
1,M,32000,0,0,4955,0
1,U,11000,1,9997,771,0
0,M,14000,1,1076,0,0
1,U,28000,1,2849,41,1
1,U,15000,0,0,11714,0
1,U,16000,2,23769,14019,1
1,U,14000,2,11548,17696,1
1,U,9000,1,7052,2127,1
1,U,13000,0,0,19341,0
1,U,19000,0,0,31188,1
1,M,9000,1,5828,4531,1
1,U,13000,2,22524,4840,1
1,U,12000,1,14413,4162,0
0,M,31000,0,0,15692,0
1,U,31000,0,0,19405,0
0,U,15000,0,0,8055,0
1,U,30000,2,11614,16117,1
1,U,15000,1,1733,972,0
0,U,10000,1,2033,621,0
0,U,10000,1,7455,1484,0
0,U,14000,1,2532,8942,1
0,M,10000,0,0,0,0
0,U,23000,1,18089,0,0
1,M,14000,0,0,21639,0
0,U,25000,1,9140,15568,1
1,U,24000,1,12889,20241,1
0,U,10000,0,0,0,0
0,U,10000,2,26267,301,1
0,U,16000,0,0,1755,0
1,U,15000,2,17205,323,1
0,U,16000,1,10516,11017,0
0,U,14000,1,12676,6834,0
0,U,10000,0,0,5389,0
1,U,10000,0,0,514,0
1,U,20000,0,0,170,0
1,U,15000,0,0,516,0
1,U,20000,0,0,30073,0
0,U,25000,0,0,662,0
0,M,9000,0,0,0,0
0,M,14000,1,9693,17196,0
0,U,25000,0,0,326,0
1,M,10000,0,0,35571,0
1,U,11000,1,13913,30036,0
1,U,12000,0,0,12863,0
0,U,13000,1,19771,0,0
0,U,15000,1,9288,16730,1
1,M,14000,2,23368,34757,1
1,M,10000,0,0,32868,0
1,U,20000,0,0,363,1
1,M,15000,1,13348,43786,0
1,M,14000,1,13008,35547,0
0,U,31000,0,0,1845,1
1,U,16000,1,18087,25992,0
0,U,30000,0,0,7904,1
0,U,31000,0,0,1057,1
1,U,12000,1,12188,33804,0
1,U,19000,1,12056,27456,0
1,U,12000,1,11647,35562,0
1,M,20000,0,0,2449,1
1,U,20000,1,18019,47338,0
1,U,15000,0,0,22721,1
0,U,25000,1,16014,8708,0
0,U,9000,1,19752,135,1
0,M,28000,0,0,9621,0
1,U,28000,0,0,44495,0
1,U,28000,0,0,16553,1
1,U,19000,0,0,45745,1
0,U,24000,1,1447,601,0
1,U,20000,1,2364,22527,0
1,U,32000,1,3188,955,1
1,U,11000,0,0,366,0
0,U,11000,0,0,5857,1
0,U,12000,2,8363,1345,1
0,M,32000,0,0,0,0
0,U,14000,0,0,0,0
1,U,16000,1,4075,35060,0
0,U,24000,1,18739,9612,0
0,U,10000,1,1771,1335,1
0,U,20000,1,14748,0,0
1,U,12000,0,0,4706,0
0,U,9000,0,0,401,1
0,U,19000,0,0,0,0
0,U,15000,0,0,0,1
1,U,28000,2,23204,842,1
0,U,10000,0,0,6668,0
0,U,20000,1,14330,5605,0
0,M,16000,2,20762,19967,1
0,M,23000,0,0,0,0
1,U,9000,0,0,23792,0
1,U,15000,0,0,26070,0
0,M,19000,2,14622,0,1
0,U,32000,1,19479,6163,0
1,U,30000,2,23289,2254,1
1,M,14000,0,0,39565,1
1,M,20000,0,0,20939,0
0,U,11000,1,3937,80,0
0,U,25000,0,0,5377,0
0,U,19000,1,14493,0,0
1,M,18000,1,13174,35852,0
1,U,18000,1,13300,421,1
0,U,10000,0,0,1337,0
0,U,30000,0,0,6054,1
0,U,12000,0,0,5786,1
0,U,30000,1,13394,16362,0
0,M,14000,1,14392,18724,0
0,M,30000,2,11162,0,1
0,M,24000,0,0,0,0
1,U,10000,0,0,222,0
0,U,16000,0,0,5735,0
1,U,10000,0,0,10214,0
1,M,13000,0,0,10416,0
0,U,24000,0,0,6361,0
1,U,12000,1,1752,67,0
1,U,32000,0,0,17363,1
1,U,20000,1,18347,14058,1
1,U,13000,1,12847,1178,0
1,M,16000,1,19719,42528,1
0,U,12000,2,6310,5929,1
1,U,19000,1,10740,1216,0
1,M,16000,0,0,35873,0
0,U,12000,1,16988,1817,1
0,M,16000,2,17387,0,1
1,M,25000,2,10155,45087,1
0,U,24000,2,27237,6594,1
1,U,12000,1,11036,26281,0
0,U,14000,1,11544,243,1
1,M,31000,0,0,4622,0
1,U,14000,1,12809,38970,0
1,U,25000,0,0,28458,0
1,M,20000,1,6499,38602,0
1,U,15000,0,0,37874,1
1,U,11000,1,5283,40841,1
1,M,18000,1,16497,30146,0
0,U,24000,0,0,15581,0
0,U,23000,0,0,1982,1
0,U,31000,0,0,0,0
1,U,31000,1,6867,14046,0
0,U,10000,0,0,15482,0
0,U,11000,0,0,13555,0
1,U,16000,1,9492,129,0
0,M,20000,0,0,0,0
0,M,20000,2,18277,0,1
1,U,23000,0,0,36834,1
0,U,12000,0,0,6212,0
0,U,20000,0,0,0,1
1,U,20000,1,17176,21777,0
1,U,32000,0,0,20469,0
0,U,16000,1,7162,0,0
0,U,14000,1,10145,202,1
1,U,16000,1,16761,32697,0
1,U,24000,1,8468,4716,1
1,U,24000,0,0,31820,1
0,U,20000,1,15244,0,0
1,M,24000,1,2156,34710,0
0,U,10000,0,0,7683,0
0,U,20000,0,0,1940,0
0,U,23000,0,0,18540,0
0,U,9000,1,7836,0,1
0,U,12000,2,7003,7929,1
0,U,10000,1,4905,6036,0
1,M,10000,0,0,31865,0
0,U,14000,1,7146,11635,1
0,M,16000,2,11455,0,1
1,M,11000,0,0,27228,0
1,M,10000,0,0,444,1
0,U,12000,1,6507,6333,0
1,U,25000,1,3602,18497,0
0,U,30000,2,27285,9191,1
1,U,9000,0,0,10631,1
0,M,10000,1,11998,0,0
1,U,15000,0,0,30853,0
0,U,20000,1,8096,0,1
1,U,20000,2,29791,15012,1
1,U,10000,1,15858,2787,0
1,U,15000,2,18940,26994,1
1,U,20000,0,0,27635,0
1,M,30000,1,19439,44580,0
0,U,15000,1,5608,391,0
0,U,14000,1,5504,7084,0
1,U,11000,1,16115,1960,0
0,M,23000,1,4098,10966,0
0,M,32000,0,0,0,0
1,U,13000,0,0,16454,0
0,M,30000,1,7080,0,1
0,U,10000,0,0,6734,1
0,M,15000,0,0,0,1
0,M,15000,0,0,11176,0
1,U,20000,1,18689,1408,0
0,U,11000,1,6630,0,1
0,U,28000,2,18499,10154,1
0,M,19000,0,0,0,0
1,U,32000,0,0,13785,0
0,M,30000,1,2570,0,0
0,U,10000,1,3730,7063,0
1,U,20000,0,0,1162,0
1,M,15000,2,23651,2978,1
1,U,10000,0,0,13152,0
0,M,23000,0,0,0,0
0,U,10000,1,11771,8942,0
1,U,25000,1,8726,36029,1
0,U,18000,0,0,1008,0
1,U,13000,0,0,27663,1
0,M,15000,1,12584,0,0
0,U,15000,0,0,5357,0
0,U,14000,0,0,611,0
0,U,24000,0,0,8811,0
0,U,15000,0,0,6513,0
0,U,19000,0,0,5075,0
0,U,18000,1,9946,1399,0
0,U,20000,1,15303,1260,0
1,U,15000,0,0,48688,1
0,M,28000,1,11411,12872,1
0,U,16000,1,5419,1128,0
1,U,31000,1,9392,3109,1
0,U,13000,1,3791,5532,0
1,U,12000,0,0,4378,0
0,U,10000,1,19559,1729,0
1,U,9000,2,5482,997,1
1,U,31000,0,0,521,0
0,U,31000,2,28977,0,1
1,U,16000,0,0,14096,0
0,U,9000,0,0,8972,1
0,U,11000,1,10272,5613,1
1,U,14000,1,9928,1674,1
1,U,23000,1,8112,36550,0
0,U,12000,1,6523,6511,1
1,U,15000,1,15576,1257,0
0,M,16000,1,17818,0,0
1,U,30000,0,0,19177,1
0,M,12000,0,0,0,0
1,U,10000,0,0,36895,0
0,U,14000,1,1051,0,0
0,M,32000,1,1636,5150,0
1,U,10000,2,28922,36394,1
0,M,11000,0,0,0,0
0,U,11000,1,9787,5874,1
1,U,28000,0,0,32705,0
0,U,18000,0,0,12943,0
1,M,25000,0,0,35784,1
1,M,28000,0,0,2757,0
0,M,19000,1,12731,6155,0
0,U,15000,1,18542,5099,0
0,U,11000,0,0,198,1
0,U,16000,2,5350,0,1
1,U,11000,2,16749,41506,1
1,M,24000,0,0,2746,0
1,U,31000,0,0,37319,0
0,U,23000,0,0,16364,0
0,U,24000,0,0,599,0
0,U,24000,1,5598,877,0
0,M,12000,1,10986,0,1
0,U,13000,1,5668,5010,1
1,U,24000,0,0,2742,1
1,M,32000,0,0,40353,0
0,M,32000,0,0,0,1
0,U,30000,0,0,6176,0
0,U,12000,2,26923,13275,1
1,U,23000,0,0,478,0
1,M,10000,1,13131,38088,0
1,M,10000,0,0,18669,1
0,M,14000,2,7628,0,1
1,U,20000,1,5372,15689,0
1,M,23000,1,11655,2558,1
0,M,31000,1,11061,0,0
1,U,14000,0,0,45803,1
0,U,16000,0,0,13925,1
0,M,19000,0,0,0,0
0,U,28000,0,0,0,0
1,U,10000,1,1506,24921,0
0,U,12000,0,0,5584,0
0,U,11000,0,0,8528,0
0,U,11000,1,2750,5072,1
0,U,9000,2,6274,17619,1
0,U,32000,1,4386,566,0
0,M,14000,1,2217,0,0
1,U,15000,1,13123,27437,1
1,M,9000,0,0,20125,0
1,U,24000,1,11086,1446,0
1,M,19000,2,10758,39160,1
0,M,24000,1,18595,0,0
1,M,23000,1,13129,32373,0
0,M,10000,0,0,17969,0
1,M,14000,0,0,13242,0
1,U,9000,0,0,13605,0
0,U,24000,1,4516,6885,1
1,U,31000,0,0,1333,1
1,U,20000,1,18873,3720,0
0,U,16000,2,12431,0,1
1,M,15000,2,23813,2184,1
1,M,30000,0,0,47926,1
1,M,25000,1,11584,16912,0
0,U,18000,0,0,0,0
0,U,30000,0,0,1023,0
1,U,19000,0,0,32637,0
1,U,32000,1,15914,4550,0
0,U,32000,1,7017,93,0
0,U,24000,1,9520,0,0
0,U,11000,2,28107,18698,1
1,M,31000,1,11314,1728,0
0,M,15000,0,0,0,0
